지점,지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%)
156,광주,2020-12-16 11:00,-1.4,3.4,70,54
156,광주,2020-12-16 12:00,0.1,1.8,20,46
156,광주,2020-12-16 13:00,0.2,2.4,20,44
156,광주,2020-12-16 14:00,0.6,2.1,340,40
156,광주,2020-12-16 15:00,0.4,3,20,43
156,광주,2020-12-16 16:00,0.2,2,50,45
156,광주,2020-12-16 17:00,-1,2.3,50,49
156,광주,2020-12-16 18:00,-1.8,2.3,50,56
156,광주,2020-12-16 19:00,-2.2,2.9,50,60
156,광주,2020-12-16 20:00,-2.2,2.4,50,65
156,광주,2020-12-16 21:00,-2.5,1.9,50,66
156,광주,2020-12-16 22:00,-2.8,2.4,50,67
156,광주,2020-12-16 23:00,-2.9,1.9,50,66
156,광주,2020-12-17 0:00,-3.3,2,70,66
156,광주,2020-12-17 1:00,-3.1,1.7,50,65
156,광주,2020-12-17 2:00,-3.3,2.3,50,66
156,광주,2020-12-17 3:00,-3.6,2.3,50,66
156,광주,2020-12-17 4:00,-4,2.7,50,64
156,광주,2020-12-17 5:00,-3.5,2.2,50,61
156,광주,2020-12-17 6:00,-3.5,1.6,50,59
156,광주,2020-12-17 7:00,-4.2,2.8,50,65
156,광주,2020-12-17 8:00,-4.3,1.9,50,66
156,광주,2020-12-17 9:00,-2.2,1.5,50,58
156,광주,2020-12-17 10:00,-0.4,3.1,50,55
156,광주,2020-12-17 11:00,0.9,2.3,70,50
156,광주,2020-12-17 12:00,2.4,1.4,50,47
156,광주,2020-12-17 13:00,3,1.6,50,45
156,광주,2020-12-17 14:00,4,2.1,70,44
156,광주,2020-12-17 15:00,4.5,1.6,360,43
156,광주,2020-12-17 16:00,4.5,1.1,340,43
156,광주,2020-12-17 17:00,3.3,1.4,50,47
156,광주,2020-12-17 18:00,1.2,3,70,51
156,광주,2020-12-17 19:00,0.4,2,20,52
156,광주,2020-12-17 20:00,0.4,0.9,50,51
156,광주,2020-12-17 21:00,0.2,0.5,270,56
156,광주,2020-12-17 22:00,-0.1,1.1,50,57
156,광주,2020-12-17 23:00,-0.6,1,50,59
156,광주,2020-12-18 0:00,-1.3,1.2,50,63
156,광주,2020-12-18 1:00,-1.5,1,250,65
156,광주,2020-12-18 2:00,-2.1,0.4,0,72
156,광주,2020-12-18 3:00,-1.6,0.1,0,71
156,광주,2020-12-18 4:00,-1.6,0.8,200,71
156,광주,2020-12-18 5:00,-1.3,0.6,250,70
156,광주,2020-12-18 6:00,-1.2,0.5,230,68
156,광주,2020-12-18 7:00,-1.3,0.2,0,71
156,광주,2020-12-18 8:00,-1.4,0,0,72
156,광주,2020-12-18 9:00,-0.4,0.4,0,69
156,광주,2020-12-18 10:00,1.1,0.9,230,61
156,광주,2020-12-18 11:00,2.8,1,250,55
156,광주,2020-12-18 12:00,5.3,1.8,230,53
156,광주,2020-12-18 13:00,6.2,1.7,250,50
156,광주,2020-12-18 14:00,4.2,1.5,360,74
156,광주,2020-12-18 15:00,5.4,1.4,340,74
156,광주,2020-12-18 16:00,4.9,2.7,20,64
156,광주,2020-12-18 17:00,3.5,1.9,20,62
156,광주,2020-12-18 18:00,2.8,2.9,20,61
156,광주,2020-12-18 19:00,2.1,2.5,20,57
156,광주,2020-12-18 20:00,2.1,2.3,20,53
156,광주,2020-12-18 21:00,1.9,2.3,20,50
156,광주,2020-12-18 22:00,1.7,1,360,53
156,광주,2020-12-18 23:00,1.5,1.5,360,53
156,광주,2020-12-19 0:00,1.5,1.2,20,56
156,광주,2020-12-19 1:00,1.4,1.5,360,55
156,광주,2020-12-19 2:00,0.6,2.4,20,52
156,광주,2020-12-19 3:00,-0.4,3.1,20,54
156,광주,2020-12-19 4:00,-0.8,3,20,54
156,광주,2020-12-19 5:00,-1.7,3,20,57
156,광주,2020-12-19 6:00,-2.4,3.7,50,55
156,광주,2020-12-19 7:00,-3.4,2.8,50,54
156,광주,2020-12-19 8:00,-3.8,3.2,50,45
156,광주,2020-12-19 9:00,-2.8,2.9,20,36
156,광주,2020-12-19 10:00,-1.6,2.7,50,26
156,광주,2020-12-19 11:00,0.2,2.8,50,14
156,광주,2020-12-19 12:00,1.6,2.9,50,9
156,광주,2020-12-19 13:00,2.1,3.6,50,8
156,광주,2020-12-19 14:00,2.8,3.1,50,10
156,광주,2020-12-19 15:00,2.5,2.8,20,10
156,광주,2020-12-19 16:00,2.1,2,20,14
156,광주,2020-12-19 17:00,0.9,2.5,20,19
156,광주,2020-12-19 18:00,-0.4,1.1,20,22
156,광주,2020-12-19 19:00,-0.8,1.8,50,28
156,광주,2020-12-19 20:00,-1.3,2.7,50,25
156,광주,2020-12-19 21:00,-1.8,1.7,50,28
156,광주,2020-12-19 22:00,-0.9,0.4,0,30
156,광주,2020-12-19 23:00,-0.7,0.3,0,32
156,광주,2020-12-20 0:00,-0.9,0.6,290,35
156,광주,2020-12-20 1:00,-1.1,0.5,320,36
156,광주,2020-12-20 2:00,-1.3,0.3,0,35
156,광주,2020-12-20 3:00,-1.3,1.2,50,32
156,광주,2020-12-20 4:00,-1.5,2.7,50,35
156,광주,2020-12-20 5:00,-2.4,2.6,50,38
156,광주,2020-12-20 6:00,-2.5,1.9,50,49
156,광주,2020-12-20 7:00,-2.2,1.5,50,55
156,광주,2020-12-20 8:00,-2,2.1,50,57
156,광주,2020-12-20 9:00,-0.2,2.7,50,49
156,광주,2020-12-20 10:00,1.3,2.1,50,41
156,광주,2020-12-20 11:00,2.4,2.4,50,37
156,광주,2020-12-20 12:00,3.3,0.8,230,38
156,광주,2020-12-20 13:00,5.1,1.4,230,37
156,광주,2020-12-20 14:00,4.5,1.1,290,41
156,광주,2020-12-20 15:00,5.1,1.4,340,42
156,광주,2020-12-20 16:00,3.8,1,340,47
156,광주,2020-12-20 17:00,3.4,1.5,340,49
156,광주,2020-12-20 18:00,2.7,1.2,20,47
156,광주,2020-12-20 19:00,1.8,1,20,47
156,광주,2020-12-20 20:00,0.6,1.3,50,52
156,광주,2020-12-20 21:00,0.3,1.1,20,51
156,광주,2020-12-20 22:00,-0.6,2,70,54
156,광주,2020-12-20 23:00,-0.3,0.9,20,53
156,광주,2020-12-21 0:00,-0.5,0.2,0,54
156,광주,2020-12-21 1:00,-1,0.4,0,57
156,광주,2020-12-21 2:00,-1.8,0.6,50,62
156,광주,2020-12-21 3:00,-1.8,0.6,20,62
156,광주,2020-12-21 4:00,-2.2,0.3,0,67
156,광주,2020-12-21 5:00,-2.7,0.3,0,71
156,광주,2020-12-21 6:00,-2.9,0.7,270,74
156,광주,2020-12-21 7:00,-2.3,0.8,250,73
156,광주,2020-12-21 8:00,-2.6,0.6,230,71
156,광주,2020-12-21 9:00,-1.3,0,0,69
156,광주,2020-12-21 10:00,-0.4,0.9,230,65
156,광주,2020-12-21 11:00,1.2,1.2,200,57
156,광주,2020-12-21 12:00,2.1,0.1,0,55
156,광주,2020-12-21 13:00,4.6,1.3,230,50
156,광주,2020-12-21 14:00,6,0.6,290,47
156,광주,2020-12-21 15:00,6.8,1.2,270,45
156,광주,2020-12-21 16:00,5.9,1.3,290,42
156,광주,2020-12-21 17:00,5.4,1.4,270,46
156,광주,2020-12-21 18:00,4.5,0.9,270,51
156,광주,2020-12-21 19:00,4,0.9,250,54
156,광주,2020-12-21 20:00,3.7,0.8,270,55
156,광주,2020-12-21 21:00,1.9,1,160,65
156,광주,2020-12-21 22:00,1.5,0.6,90,67
156,광주,2020-12-21 23:00,1,0.8,70,70
156,광주,2020-12-22 0:00,0.6,0.1,0,71
156,광주,2020-12-22 1:00,0.3,0.9,50,76
156,광주,2020-12-22 2:00,-0.3,0.6,250,80
156,광주,2020-12-22 3:00,-1.3,0.5,250,83
156,광주,2020-12-22 4:00,-1.1,0,0,82
156,광주,2020-12-22 5:00,-0.6,0.6,250,81
156,광주,2020-12-22 6:00,-0.3,0.3,0,80
156,광주,2020-12-22 7:00,-0.1,0.5,180,80
156,광주,2020-12-22 8:00,0,0.3,0,81
156,광주,2020-12-22 9:00,0.9,0,0,76
156,광주,2020-12-22 10:00,2.2,0.2,0,72
156,광주,2020-12-22 11:00,3.7,0.6,270,63
156,광주,2020-12-22 12:00,4.3,0.9,230,61
156,광주,2020-12-22 13:00,4.5,0.4,0,56
156,광주,2020-12-22 14:00,6.7,0.8,160,50
156,광주,2020-12-22 15:00,7,1,230,56
156,광주,2020-12-22 16:00,7.1,0.9,290,59
156,광주,2020-12-22 17:00,6.7,0.8,250,61
156,광주,2020-12-22 18:00,5.7,0.1,0,67
156,광주,2020-12-22 19:00,4.7,0.8,140,71
156,광주,2020-12-22 20:00,3.8,0.6,140,77
156,광주,2020-12-22 21:00,3,0.4,0,79
156,광주,2020-12-22 22:00,2.6,0.2,0,86
156,광주,2020-12-22 23:00,1.7,0.5,70,88
156,광주,2020-12-23 0:00,1.2,0.2,0,92
156,광주,2020-12-23 1:00,0.7,0,0,94
156,광주,2020-12-23 2:00,0.5,0.7,20,94
156,광주,2020-12-23 3:00,0.2,0.2,0,94
156,광주,2020-12-23 4:00,-0.1,0.6,270,94
156,광주,2020-12-23 5:00,-0.7,0.4,0,94
156,광주,2020-12-23 6:00,-1,0.4,0,94
156,광주,2020-12-23 7:00,-0.9,0,0,95
156,광주,2020-12-23 8:00,-1,0.2,0,95
156,광주,2020-12-23 9:00,0.4,0.3,0,93
156,광주,2020-12-23 10:00,1.6,0.6,250,85
156,광주,2020-12-23 11:00,3,0.5,200,80
156,광주,2020-12-23 12:00,4.9,0.2,0,71
156,광주,2020-12-23 13:00,6.7,0.7,250,62
156,광주,2020-12-23 14:00,8.1,0.5,200,56
156,광주,2020-12-23 15:00,9.1,0.7,270,54
156,광주,2020-12-23 16:00,9.4,0.7,290,55
156,광주,2020-12-23 17:00,8.3,0.7,180,61
156,광주,2020-12-23 18:00,7.5,0.5,140,66
156,광주,2020-12-23 19:00,6.8,1.2,50,71
156,광주,2020-12-23 20:00,6,1.2,50,75
156,광주,2020-12-23 21:00,6,0.6,110,75
156,광주,2020-12-23 22:00,5.7,0,0,78
156,광주,2020-12-23 23:00,5.1,0.4,0,83
156,광주,2020-12-24 0:00,4.2,0.1,0,87
156,광주,2020-12-24 1:00,3.5,1.1,140,90
156,광주,2020-12-24 2:00,3.7,0.8,20,88
156,광주,2020-12-24 3:00,3.3,0.5,250,90
156,광주,2020-12-24 4:00,3.5,0.5,250,88
156,광주,2020-12-24 5:00,3.2,0.4,0,89
156,광주,2020-12-24 6:00,3,0.5,250,90
156,광주,2020-12-24 7:00,3,0.4,0,93
156,광주,2020-12-24 8:00,2.9,0.4,0,93
156,광주,2020-12-24 9:00,3.5,0.5,230,91
156,광주,2020-12-24 10:00,5.3,0.4,0,83
156,광주,2020-12-24 11:00,7.6,0.6,20,69
156,광주,2020-12-24 12:00,9.8,1.7,20,49
156,광주,2020-12-24 13:00,10.2,2.5,20,41
156,광주,2020-12-24 14:00,10,2.5,290,39
156,광주,2020-12-24 15:00,9.2,2.1,320,33
156,광주,2020-12-24 16:00,7.8,2.4,360,32
156,광주,2020-12-24 17:00,6.5,2.1,320,40
156,광주,2020-12-24 18:00,5.4,1.6,340,45
156,광주,2020-12-24 19:00,4.7,2.3,20,47
156,광주,2020-12-24 20:00,4.3,1.8,20,50
156,광주,2020-12-24 21:00,3.8,1.1,20,50
156,광주,2020-12-24 22:00,3.4,0.9,20,55
156,광주,2020-12-24 23:00,3,1.5,20,58
156,광주,2020-12-25 0:00,2.8,1.2,20,63
156,광주,2020-12-25 1:00,1.1,1.2,50,87
156,광주,2020-12-25 2:00,1.6,0.8,50,77
156,광주,2020-12-25 3:00,1.9,0.1,0,74
156,광주,2020-12-25 4:00,1.7,0.8,180,74
156,광주,2020-12-25 5:00,2,0.6,70,78
156,광주,2020-12-25 6:00,1.7,1.3,20,91
156,광주,2020-12-25 7:00,1.4,1.2,340,94
156,광주,2020-12-25 8:00,1.4,0.7,20,92
156,광주,2020-12-25 9:00,1.7,1.3,50,81
156,광주,2020-12-25 10:00,2.2,2.3,20,69
156,광주,2020-12-25 11:00,3.6,1.9,360,58
156,광주,2020-12-25 12:00,4.5,2.5,360,51
156,광주,2020-12-25 13:00,4.5,1.1,340,51
156,광주,2020-12-25 14:00,4.9,1.9,340,47
156,광주,2020-12-25 15:00,6.7,1.8,340,43
156,광주,2020-12-25 16:00,5.5,3.3,20,48
156,광주,2020-12-25 17:00,4.5,2,20,50
156,광주,2020-12-25 18:00,3.5,1.6,50,52
156,광주,2020-12-25 19:00,2.2,2.2,50,55
156,광주,2020-12-25 20:00,1.9,1.4,50,57
156,광주,2020-12-25 21:00,1.6,1.1,50,59
156,광주,2020-12-25 22:00,1.7,0.5,20,59
156,광주,2020-12-25 23:00,0.7,0.7,110,66
156,광주,2020-12-26 0:00,-0.1,1.5,250,76
156,광주,2020-12-26 1:00,-0.4,0.2,0,78
156,광주,2020-12-26 2:00,-0.2,0.5,70,77
156,광주,2020-12-26 3:00,-0.3,0.5,50,75
156,광주,2020-12-26 4:00,-0.5,0.6,250,78
156,광주,2020-12-26 5:00,-1.2,0.5,250,80
156,광주,2020-12-26 6:00,-0.9,0.1,0,81
156,광주,2020-12-26 7:00,-0.7,0.1,0,79
156,광주,2020-12-26 8:00,-0.8,0.4,0,81
156,광주,2020-12-26 9:00,0.7,0.4,0,74
156,광주,2020-12-26 10:00,2.2,0.8,200,68
156,광주,2020-12-26 11:00,4.4,0.8,230,57
156,광주,2020-12-26 12:00,6.7,1.7,230,51
156,광주,2020-12-26 13:00,8.5,1.8,230,43
156,광주,2020-12-26 14:00,9.4,0.9,290,39
156,광주,2020-12-26 15:00,8.8,1,180,40
156,광주,2020-12-26 16:00,9.1,0.9,20,41
156,광주,2020-12-26 17:00,8.4,0.9,50,44
156,광주,2020-12-26 18:00,6.5,1.6,50,52
156,광주,2020-12-26 19:00,6.4,1.1,70,52
156,광주,2020-12-26 20:00,6.2,0.9,50,53
156,광주,2020-12-26 21:00,5.3,0.2,0,57
156,광주,2020-12-26 22:00,5,0.1,0,57
156,광주,2020-12-26 23:00,4.6,0.4,0,61
156,광주,2020-12-27 0:00,4.6,0.4,0,61
156,광주,2020-12-27 1:00,4.4,0.4,0,65
156,광주,2020-12-27 2:00,4.3,1.4,50,63
156,광주,2020-12-27 3:00,4.4,1,50,62
156,광주,2020-12-27 4:00,4.7,1.4,50,60
156,광주,2020-12-27 5:00,4.8,0.9,50,58
156,광주,2020-12-27 6:00,4.5,1.5,50,57
156,광주,2020-12-27 7:00,4.3,1.2,50,59
156,광주,2020-12-27 8:00,4.8,0.5,320,59
156,광주,2020-12-27 9:00,5.8,1.9,50,57
156,광주,2020-12-27 10:00,6.6,0.2,0,54
156,광주,2020-12-27 11:00,6.1,0.2,0,68
156,광주,2020-12-27 12:00,6.2,0,0,80
156,광주,2020-12-27 13:00,6.2,0.2,0,91
156,광주,2020-12-27 14:00,6.3,1.5,50,95
156,광주,2020-12-27 15:00,6.2,2.1,50,96
156,광주,2020-12-27 16:00,5.9,3.4,50,98
156,광주,2020-12-27 17:00,5.8,2.8,50,98
156,광주,2020-12-27 18:00,5.6,1.4,50,99
156,광주,2020-12-27 19:00,5.5,1.8,50,99
156,광주,2020-12-27 20:00,5,1.8,50,98
156,광주,2020-12-27 21:00,4.8,1.3,50,99
156,광주,2020-12-27 22:00,4.6,0.2,0,99
156,광주,2020-12-27 23:00,4.1,1,110,99
156,광주,2020-12-28 0:00,4.1,1,50,99
156,광주,2020-12-28 1:00,3.8,0.5,70,99
156,광주,2020-12-28 2:00,2.9,0,0,99
156,광주,2020-12-28 3:00,2.6,0.2,0,99
156,광주,2020-12-28 4:00,1.7,0.2,0,99
156,광주,2020-12-28 5:00,1.3,0.6,20,99
156,광주,2020-12-28 6:00,0.9,0.3,0,99
156,광주,2020-12-28 7:00,0.7,0.6,270,99
156,광주,2020-12-28 8:00,1,0.2,0,99
156,광주,2020-12-28 9:00,1.1,0.2,0,99
156,광주,2020-12-28 10:00,1.8,0.2,0,99
156,광주,2020-12-28 11:00,3.2,0.5,230,99
156,광주,2020-12-28 12:00,5.9,0.7,270,99
156,광주,2020-12-28 13:00,9.4,1.2,250,87
156,광주,2020-12-28 14:00,12.4,1.6,20,59
156,광주,2020-12-28 15:00,13.1,0.7,70,53
156,광주,2020-12-28 16:00,13.2,0.3,0,60
156,광주,2020-12-28 17:00,12.1,0.3,0,60
156,광주,2020-12-28 18:00,10.2,1.2,250,73
156,광주,2020-12-28 19:00,9.2,1,90,81
156,광주,2020-12-28 20:00,7.9,0.8,70,89
156,광주,2020-12-28 21:00,7.1,0,0,93
156,광주,2020-12-28 22:00,5.8,1.3,230,96
156,광주,2020-12-28 23:00,5.7,0.2,0,97
156,광주,2020-12-29 0:00,5.5,0.9,50,98
156,광주,2020-12-29 1:00,4.7,0,0,98
156,광주,2020-12-29 2:00,4.1,0.1,0,98
156,광주,2020-12-29 3:00,3,0.4,0,98
156,광주,2020-12-29 4:00,3.5,0.4,0,99
156,광주,2020-12-29 5:00,2.7,0.1,0,98
156,광주,2020-12-29 6:00,2.3,0,0,98
156,광주,2020-12-29 7:00,1.9,0.6,290,98
156,광주,2020-12-29 8:00,3,1.9,20,98
156,광주,2020-12-29 9:00,3.2,1.3,250,97
156,광주,2020-12-29 10:00,4.7,0.4,0,95
156,광주,2020-12-29 11:00,6.9,1.5,230,85
156,광주,2020-12-29 12:00,8.5,1.8,250,76
156,광주,2020-12-29 13:00,9.9,1.1,340,65
156,광주,2020-12-29 14:00,8.3,1.6,340,57
156,광주,2020-12-29 15:00,7.1,1,320,67
156,광주,2020-12-29 16:00,5.8,1.8,340,74
156,광주,2020-12-29 17:00,3.6,2.7,20,87
156,광주,2020-12-29 18:00,2.3,3.4,50,95
156,광주,2020-12-29 19:00,1.2,2.2,50,96
156,광주,2020-12-29 20:00,0.8,3,20,96
156,광주,2020-12-29 21:00,0.3,2.4,20,97
156,광주,2020-12-29 22:00,-0.1,1.8,360,97
156,광주,2020-12-29 23:00,-0.3,1.7,20,93
156,광주,2020-12-30 0:00,-0.4,2,20,89
156,광주,2020-12-30 1:00,-0.8,1.8,20,87
156,광주,2020-12-30 2:00,-1.3,1.5,340,93
156,광주,2020-12-30 3:00,-2.2,1.5,340,92
156,광주,2020-12-30 4:00,-2.6,2.4,340,90
156,광주,2020-12-30 5:00,-3.2,1.5,340,90
156,광주,2020-12-30 6:00,-3.8,1.2,340,86
156,광주,2020-12-30 7:00,-4.2,1.2,340,92
156,광주,2020-12-30 8:00,-4.6,1.2,360,94
156,광주,2020-12-30 9:00,-4.9,1.5,20,93
156,광주,2020-12-30 10:00,-4.5,1.2,290,94
156,광주,2020-12-30 11:00,-4.9,1,360,93
156,광주,2020-12-30 12:00,-4.3,1.5,360,88
156,광주,2020-12-30 13:00,-4.9,1.6,50,87
156,광주,2020-12-30 14:00,-5,1.5,340,85
156,광주,2020-12-30 15:00,-5,1.4,20,86
156,광주,2020-12-30 16:00,-5.3,2.3,20,83
156,광주,2020-12-30 17:00,-5.8,1.8,20,91
156,광주,2020-12-30 18:00,-6.2,1,50,93
156,광주,2020-12-30 19:00,-6.3,0.4,0,93
156,광주,2020-12-30 20:00,-6.5,1.7,50,90
156,광주,2020-12-30 21:00,-6.8,1.8,50,87
156,광주,2020-12-30 22:00,-7.2,1.4,70,89
156,광주,2020-12-30 23:00,-7.8,1.8,50,89
156,광주,2020-12-31 0:00,-7.8,1.7,50,87
156,광주,2020-12-31 1:00,-8.1,2.5,50,82
156,광주,2020-12-31 2:00,-8.7,2,50,80
156,광주,2020-12-31 3:00,-8.3,2.7,70,80
156,광주,2020-12-31 4:00,-8.7,2.4,50,76
156,광주,2020-12-31 5:00,-8.2,2.8,70,77
156,광주,2020-12-31 6:00,-8.4,2.5,50,77
156,광주,2020-12-31 7:00,-8.5,1.6,50,77
156,광주,2020-12-31 8:00,-8.9,1.8,50,77
156,광주,2020-12-31 9:00,-7,0.6,20,73
156,광주,2020-12-31 10:00,-5.3,0.5,20,65
156,광주,2020-12-31 11:00,-4.3,0.4,0,66
156,광주,2020-12-31 12:00,-3.6,0.8,230,64
156,광주,2020-12-31 13:00,-2.3,0.8,230,63
156,광주,2020-12-31 14:00,-2.5,1.4,230,76
156,광주,2020-12-31 15:00,-1.9,1.4,230,78
156,광주,2020-12-31 16:00,-2.3,0.5,200,86
156,광주,2020-12-31 17:00,-2.4,1.7,230,94
156,광주,2020-12-31 18:00,-2.1,1.5,200,96
156,광주,2020-12-31 19:00,-1.8,1.5,230,97
156,광주,2020-12-31 20:00,-1,2.9,250,95
156,광주,2020-12-31 21:00,-1.3,2.4,250,91
156,광주,2020-12-31 22:00,-0.8,0.9,250,77
156,광주,2020-12-31 23:00,-1.6,2.2,50,93
156,광주,2021-01-01 0:00,-1.8,1.3,20,79
156,광주,2021-01-01 1:00,-2.9,1.1,50,83
156,광주,2021-01-01 2:00,-2.9,1,70,81
156,광주,2021-01-01 3:00,-2.8,0.1,0,86
156,광주,2021-01-01 4:00,-2.9,0.7,20,87
156,광주,2021-01-01 5:00,-4.1,1.3,50,93
156,광주,2021-01-01 6:00,-4.8,1,250,92
156,광주,2021-01-01 7:00,-4.3,0.5,230,94
156,광주,2021-01-01 8:00,-3.9,0.2,0,95
156,광주,2021-01-01 9:00,-3,0.6,70,95
156,광주,2021-01-01 10:00,-2.5,0.3,0,93
156,광주,2021-01-01 11:00,-0.9,0.3,0,86
156,광주,2021-01-01 12:00,0.4,0.9,230,79
156,광주,2021-01-01 13:00,1.5,0.8,230,74
156,광주,2021-01-01 14:00,1.7,2.2,230,74
156,광주,2021-01-01 15:00,2.8,1.5,230,70
156,광주,2021-01-01 16:00,2.4,0.9,320,63
156,광주,2021-01-01 17:00,2.1,1,20,67
156,광주,2021-01-01 18:00,1.1,1.1,180,78
156,광주,2021-01-01 19:00,1.5,1.1,230,72
156,광주,2021-01-01 20:00,1.8,1,250,68
156,광주,2021-01-01 21:00,1.1,0.9,20,76
156,광주,2021-01-01 22:00,0.8,0.7,50,84
156,광주,2021-01-01 23:00,0.7,1.1,50,87
156,광주,2021-01-02 0:00,0.7,0.6,50,89
156,광주,2021-01-02 1:00,0.2,0.2,0,95
156,광주,2021-01-02 2:00,0.1,0,0,97
156,광주,2021-01-02 3:00,-0.1,0.4,0,98
156,광주,2021-01-02 4:00,0.2,0.2,0,98
156,광주,2021-01-02 5:00,0,0.1,0,98
156,광주,2021-01-02 6:00,0.1,0.1,0,98
156,광주,2021-01-02 7:00,0,0.8,20,98
156,광주,2021-01-02 8:00,-0.5,2.4,70,97
156,광주,2021-01-02 9:00,-0.3,2.3,50,94
156,광주,2021-01-02 10:00,0.7,2.1,50,79
156,광주,2021-01-02 11:00,1.4,2.4,50,64
156,광주,2021-01-02 12:00,1.5,2.4,20,55
156,광주,2021-01-02 13:00,2.2,3.3,20,48
156,광주,2021-01-02 14:00,2.5,2.7,50,46
156,광주,2021-01-02 15:00,2.4,3.2,50,38
156,광주,2021-01-02 16:00,1.7,3.6,20,33
156,광주,2021-01-02 17:00,0.2,1.6,360,41
156,광주,2021-01-02 18:00,-0.6,1.7,20,48
156,광주,2021-01-02 19:00,-1,2.5,20,51
156,광주,2021-01-02 20:00,-1.9,2.6,70,54
156,광주,2021-01-02 21:00,-2.3,2.3,50,54
156,광주,2021-01-02 22:00,-2.6,2.3,50,55
156,광주,2021-01-02 23:00,-3.1,1.6,50,58
156,광주,2021-01-03 0:00,-2.9,1.1,20,57
156,광주,2021-01-03 1:00,-2.6,0.9,50,56
156,광주,2021-01-03 2:00,-2.6,2,50,62
156,광주,2021-01-03 3:00,-2.7,2.3,50,59
156,광주,2021-01-03 4:00,-2.6,3.7,50,56
156,광주,2021-01-03 5:00,-2.7,3.7,50,55
156,광주,2021-01-03 6:00,-2.8,3,50,56
156,광주,2021-01-03 7:00,-2.9,2.9,50,59
156,광주,2021-01-03 8:00,-3.2,3.1,50,57
156,광주,2021-01-03 9:00,-2.2,3.1,50,52
156,광주,2021-01-03 10:00,-0.7,2.9,50,45
156,광주,2021-01-03 11:00,0.3,2,70,42
156,광주,2021-01-03 12:00,1.1,1.9,70,43
156,광주,2021-01-03 13:00,2.3,2.3,50,44
156,광주,2021-01-03 14:00,3.4,2.2,20,42
156,광주,2021-01-03 15:00,2.8,1.3,360,47
156,광주,2021-01-03 16:00,2.3,0.8,50,49
156,광주,2021-01-03 17:00,1.5,1.6,50,51
156,광주,2021-01-03 18:00,0.8,1.4,50,54
156,광주,2021-01-03 19:00,0.5,2,50,55
156,광주,2021-01-03 20:00,0.1,2.1,50,58
156,광주,2021-01-03 21:00,-0.3,1.7,50,58
156,광주,2021-01-03 22:00,-0.5,0.8,50,58
156,광주,2021-01-03 23:00,-0.7,1,20,61
156,광주,2021-01-04 0:00,-1.3,0.9,20,68
156,광주,2021-01-04 1:00,-1.2,1.2,320,70
156,광주,2021-01-04 2:00,-2.3,1.3,20,74
156,광주,2021-01-04 3:00,-2.5,0.9,20,76
156,광주,2021-01-04 4:00,-2.5,0.6,340,77
156,광주,2021-01-04 5:00,-2.9,1.5,20,81
156,광주,2021-01-04 6:00,-3.5,1.2,50,84
156,광주,2021-01-04 7:00,-2.8,1.9,50,73
156,광주,2021-01-04 8:00,-2.3,0.5,270,64
156,광주,2021-01-04 9:00,-2.8,1.2,250,83
156,광주,2021-01-04 10:00,-0.7,0.2,0,63
156,광주,2021-01-04 11:00,0.8,0.8,70,56
156,광주,2021-01-04 12:00,3.6,0.6,20,48
156,광주,2021-01-04 13:00,4.7,1.2,250,49
156,광주,2021-01-04 14:00,5.8,0.6,20,46
156,광주,2021-01-04 15:00,6.6,0.8,20,48
156,광주,2021-01-04 16:00,5.6,0.9,20,57
156,광주,2021-01-04 17:00,4.5,1.1,50,61
156,광주,2021-01-04 18:00,4.1,0.6,50,62
156,광주,2021-01-04 19:00,3.3,0,0,72
156,광주,2021-01-04 20:00,2.7,0.3,0,81
156,광주,2021-01-04 21:00,2.2,0.6,200,83
156,광주,2021-01-04 22:00,1.9,0.2,0,86
156,광주,2021-01-04 23:00,1.4,0.2,0,88
156,광주,2021-01-05 0:00,1.7,0,0,90
156,광주,2021-01-05 1:00,1.3,0.2,0,93
156,광주,2021-01-05 2:00,1.2,0.3,0,92
156,광주,2021-01-05 3:00,1.1,0.8,360,92
156,광주,2021-01-05 4:00,1.2,0.9,250,93
156,광주,2021-01-05 5:00,1.2,0.1,0,95
156,광주,2021-01-05 6:00,1.4,0.5,290,94
156,광주,2021-01-05 7:00,1.9,2.3,20,84
156,광주,2021-01-05 8:00,1.1,1.3,50,67
156,광주,2021-01-05 9:00,1.7,1.8,50,62
156,광주,2021-01-05 10:00,2.7,3.1,20,58
156,광주,2021-01-05 11:00,2.9,3.4,20,50
156,광주,2021-01-05 12:00,2.1,2.4,20,54
156,광주,2021-01-05 13:00,1.6,2.8,20,54
156,광주,2021-01-05 14:00,1.3,3.2,20,50
156,광주,2021-01-05 15:00,0.3,1.9,20,49
156,광주,2021-01-05 16:00,-0.2,2.3,20,48
156,광주,2021-01-05 17:00,-0.8,3.3,20,47
156,광주,2021-01-05 18:00,-1.5,1.2,20,48
156,광주,2021-01-05 19:00,-2.1,1.8,20,49
156,광주,2021-01-05 20:00,-2.5,3,20,52
156,광주,2021-01-05 21:00,-2.8,2.5,20,55
156,광주,2021-01-05 22:00,-3.2,2.3,20,58
156,광주,2021-01-05 23:00,-3.5,3.1,50,63
156,광주,2021-01-06 0:00,-4,2.1,50,65
156,광주,2021-01-06 1:00,-4.3,1.7,20,64
156,광주,2021-01-06 2:00,-4.9,2.4,70,62
156,광주,2021-01-06 3:00,-5.1,1.7,50,61
156,광주,2021-01-06 4:00,-5.1,1.8,50,60
