STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF,SND,FT,FB,FTI,ITH,PGT,TSHDSBRSGF,SD3,RHX,RHN,RVG,WTE
22502,1944-08-16,0,,29.44444444,20,24.44444444,0,,44,8,16,0,,,85,68,76,0,,,,,,,,,,,,
22502,1944-08-17,0,,30.55555556,22.22222222,26.66666667,0,,44,8,17,0,,,87,72,80,0,,,,,,,,,,,,
22502,1944-08-18,0,,31.11111111,18.33333333,24.44444444,0,,44,8,18,0,,,88,65,76,0,,,,,,,,,,,,
22502,1944-08-19,0,,31.11111111,20,25.55555556,0,,44,8,19,0,,,88,68,78,0,,,,,,,,,,,,
22502,1944-08-20,0,,29.44444444,21.66666667,25.55555556,0,,44,8,20,0,,,85,71,78,0,,,,,,,,,,,,
22502,1944-08-21,0,,29.44444444,21.11111111,25.55555556,0,,44,8,21,0,,,85,70,78,0,,,,,,,,,,,,
22502,1944-08-22,0,,30.55555556,21.66666667,26.11111111,0,,44,8,22,0,,,87,71,79,0,,,,,,,,,,,,
22502,1944-08-23,0,,28.88888889,21.66666667,25.55555556,0,,44,8,23,0,,,84,71,78,0,,,,,,,,,,,,
22502,1944-08-24,0,,29.44444444,21.11111111,25.55555556,0,,44,8,24,0,,,85,70,78,0,,,,,,,,,,,,
22502,1944-08-25,T,,29.44444444,21.11111111,25.55555556,0,,44,8,25,T,,,85,70,78,0,,,,,,,,,,,,
22502,1944-08-26,0,,29.44444444,21.66666667,25.55555556,0,,44,8,26,0,,,85,71,78,0,,,,,,,,,,,,
22502,1944-08-27,0.254,,28.88888889,21.11111111,25,0,,44,8,27,0.01,,,84,70,77,0,,,,,,,,,,,,
22502,1944-08-28,0.254,,28.88888889,21.11111111,25,0,,44,8,28,0.01,,,84,70,77,0,,,,,,,,,,,,
22502,1944-08-29,2.032,,27.77777778,20,23.88888889,0,,44,8,29,0.08,,,82,68,75,0,,,,,,,,,,,,
22502,1944-08-30,0,,28.88888889,21.11111111,25,0,,44,8,30,0,,,84,70,77,0,,,,,,,,,,,,
22502,1944-08-31,0,,30,22.77777778,26.66666667,0,,44,8,31,0,,,86,73,80,0,,,,,,,,,,,,
22502,1944-09-01,0,,30,21.11111111,25.55555556,0,,44,9,1,0,,,86,70,78,0,,,,,,,,,,,,
22502,1944-09-02,0,,29.44444444,21.66666667,25.55555556,0,,44,9,2,0,,,85,71,78,0,,,,,,,,,,,,
22502,1944-09-03,0,,30,21.11111111,25.55555556,0,,44,9,3,0,,,86,70,78,0,,,,,,,,,,,,
22502,1944-09-04,0,,29.44444444,20,24.44444444,0,,44,9,4,0,,,85,68,76,0,,,,,,,,,,,,
22502,1944-09-05,0,,29.44444444,20.55555556,25,0,,44,9,5,0,,,85,69,77,0,,,,,,,,,,,,
22502,1944-09-06,T,,29.44444444,20.55555556,25,0,,44,9,6,T,,,85,69,77,0,,,,,,,,,,,,
22502,1944-09-07,0,,29.44444444,20,24.44444444,0,,44,9,7,0,,,85,68,76,0,,,,,,,,,,,,
22502,1944-09-08,0,,28.88888889,18.33333333,23.33333333,0,,44,9,8,0,,,84,65,74,0,,,,,,,,,,,,
22502,1944-09-09,0,,30,16.11111111,23.33333333,0,,44,9,9,0,,,86,61,74,0,,,,,,,,,,,,
22502,1944-09-10,0,,29.44444444,17.77777778,23.33333333,0,,44,9,10,0,,,85,64,74,0,,,,,,,,,,,,
22502,1944-09-11,0,,29.44444444,21.66666667,25.55555556,0,,44,9,11,0,,,85,71,78,0,,,,,,,,,,,,
22502,1944-09-12,T,,29.44444444,21.66666667,25.55555556,0,,44,9,12,T,,,85,71,78,0,,,,,,,,,,,,
22502,1944-09-13,0,,30,21.66666667,25.55555556,0,,44,9,13,0,,,86,71,78,0,,,,,,,,,,,,
22502,1944-09-14,0,,30,21.11111111,25.55555556,0,,44,9,14,0,,,86,70,78,0,,,,,,,,,,,,
22502,1944-09-15,T,,30,21.11111111,25.55555556,0,,44,9,15,T,,,86,70,78,0,,,,,,,,,,,,
22502,1944-09-16,0.508,,29.44444444,21.11111111,25.55555556,0,,44,9,16,0.02,,,85,70,78,0,,,,,,,,,,,,
22502,1944-09-17,T,,30,22.22222222,26.11111111,0,,44,9,17,T,,,86,72,79,0,,,,,,,,,,,,
22502,1944-09-18,0,,28.33333333,22.22222222,25.55555556,0,,44,9,18,0,,,83,72,78,0,,,,,,,,,,,,
22502,1944-09-19,0,,30,21.66666667,25.55555556,0,,44,9,19,0,,,86,71,78,0,,,,,,,,,,,,
22502,1944-09-20,0,,29.44444444,21.11111111,25.55555556,0,,44,9,20,0,,,85,70,78,0,,,,,,,,,,,,
22502,1944-09-21,0,,29.44444444,19.44444444,24.44444444,0,,44,9,21,0,,,85,67,76,0,,,,,,,,,,,,
22502,1944-09-22,0,,30,18.88888889,24.44444444,0,,44,9,22,0,,,86,66,76,0,,,,,,,,,,,,
22502,1944-09-23,T,,30,20,25,0,,44,9,23,T,,,86,68,77,0,,,,,,,,,,,,
22502,1944-09-24,0,,30,18.88888889,24.44444444,0,,44,9,24,0,,,86,66,76,0,,,,,,,,,,,,
22502,1944-09-25,0,,30,18.88888889,24.44444444,0,,44,9,25,0,,,86,66,76,0,,,,,,,,,,,,
22502,1944-09-26,0,,30,22.22222222,26.11111111,0,,44,9,26,0,,,86,72,79,0,,,,,,,,,,,,
22502,1944-09-27,0,,30,20,25,0,,44,9,27,0,,,86,68,77,0,,,,,,,,,,,,
22502,1944-09-28,0,,30.55555556,20,25.55555556,0,,44,9,28,0,,,87,68,78,0,,,,,,,,,,,,
22502,1944-09-29,0,,29.44444444,19.44444444,24.44444444,0,,44,9,29,0,,,85,67,76,0,,,,,,,,,,,,
22502,1944-09-30,0,,29.44444444,19.44444444,24.44444444,0,,44,9,30,0,,,85,67,76,0,,,,,,,,,,,,
22502,1944-10-01,0,,28.88888889,22.22222222,25.55555556,0,,44,10,1,0,,,84,72,78,0,,,,,,,,,,,,
22502,1944-10-02,0,,28.88888889,22.22222222,25.55555556,0,,44,10,2,0,,,84,72,78,0,,,,,,,,,,,,
22502,1944-10-03,T,,27.77777778,20.55555556,24.44444444,0,1,44,10,3,T,,,82,69,76,0,,,,,,,1,,,,,
22502,1944-10-04,0,,28.33333333,20.55555556,24.44444444,0,,44,10,4,0,,,83,69,76,0,,,,,,,,,,,,
22502,1944-10-05,0,,27.77777778,20,23.88888889,0,,44,10,5,0,,,82,68,75,0,,,,,,,,,,,,
22502,1944-10-06,0,,29.44444444,19.44444444,24.44444444,0,,44,10,6,0,,,85,67,76,0,,,,,,,,,,,,
22502,1944-10-07,0,,28.88888889,21.11111111,25,0,,44,10,7,0,,,84,70,77,0,,,,,,,,,,,,
22502,1944-10-08,0,,27.77777778,18.33333333,23.33333333,0,,44,10,8,0,,,82,65,74,0,,,,,,,,,,,,
22502,1944-10-09,T,,27.77777778,16.66666667,22.22222222,0,1,44,10,9,T,,,82,62,72,0,,,,,,,1,,,,,
22502,1944-10-10,29.21,,27.77777778,18.88888889,23.33333333,0,1,44,10,10,1.15,,,82,66,74,0,,,,,,,1,,,,,
22502,1944-10-11,1.524,,28.88888889,20.55555556,24.44444444,0,1,44,10,11,0.06,,,84,69,76,0,,,,,,,1,,,,,
22502,1944-10-12,0,,26.66666667,20.55555556,23.33333333,0,,44,10,12,0,,,80,69,74,0,,,,,,,,,,,,
22502,1944-10-13,T,,27.22222222,19.44444444,23.33333333,0,1,44,10,13,T,,,81,67,74,0,,,,,,,1,,,,,
22502,1944-10-14,1.27,,27.22222222,20,23.33333333,0,1,44,10,14,0.05,,,81,68,74,0,,,,,,,1,,,,,
22502,1944-10-15,0.762,,28.33333333,21.11111111,24.44444444,0,,44,10,15,0.03,,,83,70,76,0,,,,,,,,,,,,
22502,1944-10-16,1.016,,26.66666667,20.55555556,23.33333333,0,1,44,10,16,0.04,,,80,69,74,0,,,,,,,1,,,,,
22502,1944-10-17,1.27,,25,20,22.22222222,0,1,44,10,17,0.05,,,77,68,72,0,,,,,,,1,,,,,
22502,1944-10-18,0,,27.22222222,20.55555556,23.88888889,0,1,44,10,18,0,,,81,69,75,0,,,,,,,1,,,,,
22502,1944-10-19,0,,27.77777778,21.11111111,24.44444444,0,,44,10,19,0,,,82,70,76,0,,,,,,,,,,,,
22502,1944-10-20,0,,27.77777778,20,23.88888889,0,,44,10,20,0,,,82,68,75,0,,,,,,,,,,,,
22502,1944-10-21,0,,27.77777778,21.66666667,24.44444444,0,,44,10,21,0,,,82,71,76,0,,,,,,,,,,,,
22502,1944-10-22,T,,27.77777778,20.55555556,24.44444444,0,1,44,10,22,T,,,82,69,76,0,,,,,,,1,,,,,
22502,1944-10-23,T,,28.33333333,20.55555556,24.44444444,0,1,44,10,23,T,,,83,69,76,0,,,,,,,1,,,,,
22502,1944-10-24,4.826,,27.22222222,18.33333333,22.77777778,0,1,44,10,24,0.19,,,81,65,73,0,,,,,,,1,,,,,
22502,1944-10-25,7.366,,25,18.88888889,22.22222222,0,1,44,10,25,0.29,,,77,66,72,0,,,,,,,1,,,,,
22502,1944-10-26,T,,25,19.44444444,22.22222222,0,1,44,10,26,T,,,77,67,72,0,,,,,,,1,,,,,
22502,1944-10-27,0,,26.66666667,20.55555556,23.33333333,0,,44,10,27,0,,,80,69,74,0,,,,,,,,,,,,
22502,1944-10-28,0,,27.77777778,20.55555556,24.44444444,0,,44,10,28,0,,,82,69,76,0,,,,,,,,,,,,
22502,1944-10-29,0,,26.11111111,20,23.33333333,0,,44,10,29,0,,,79,68,74,0,,,,,,,,,,,,
22502,1944-10-30,0,,28.33333333,20.55555556,24.44444444,0,,44,10,30,0,,,83,69,76,0,,,,,,,,,,,,
22502,1944-10-31,0,,28.33333333,20,24.44444444,0,,44,10,31,0,,,83,68,76,0,,,,,,,,,,,,
22502,1944-11-01,0,,27.22222222,20,23.33333333,0,,44,11,1,0,,,81,68,74,0,,,,,,,,,,,,
22502,1944-11-02,T,,27.77777778,20.55555556,24.44444444,0,1,44,11,2,T,,,82,69,76,0,,,,,,,1,,,,,
22502,1944-11-03,0,,27.22222222,21.11111111,24.44444444,0,,44,11,3,0,,,81,70,76,0,,,,,,,,,,,,
22502,1944-11-04,0,,27.22222222,21.11111111,24.44444444,0,,44,11,4,0,,,81,70,76,0,,,,,,,,,,,,
22502,1944-11-05,0,,27.77777778,21.11111111,24.44444444,0,,44,11,5,0,,,82,70,76,0,,,,,,,,,,,,
22502,1944-11-06,T,,28.33333333,21.11111111,24.44444444,0,1,44,11,6,T,,,83,70,76,0,,,,,,,1,,,,,
22502,1944-11-07,T,,27.22222222,20.55555556,23.88888889,0,1,44,11,7,T,,,81,69,75,0,,,,,,,1,,,,,
22502,1944-11-08,0.762,,25.55555556,20.55555556,23.33333333,0,1,44,11,8,0.03,,,78,69,74,0,,,,,,,1,,,,,
22502,1944-11-09,T,,28.33333333,18.88888889,23.33333333,0,1,44,11,9,T,,,83,66,74,0,,,,,,,1,,,,,
22502,1944-11-10,T,,26.66666667,19.44444444,23.33333333,0,1,44,11,10,T,,,80,67,74,0,,,,,,,1,,,,,
22502,1944-11-11,T,,26.66666667,20.55555556,23.33333333,0,1,44,11,11,T,,,80,69,74,0,,,,,,,1,,,,,
22502,1944-11-12,0,,27.22222222,19.44444444,23.33333333,0,,44,11,12,0,,,81,67,74,0,,,,,,,,,,,,
22502,1944-11-13,0,,27.22222222,20,23.33333333,0,,44,11,13,0,,,81,68,74,0,,,,,,,,,,,,
22502,1944-11-14,T,,27.22222222,21.11111111,24.44444444,0,1,44,11,14,T,,,81,70,76,0,,,,,,,1,,,,,
22502,1944-11-15,T,,26.66666667,20.55555556,23.33333333,0,1,44,11,15,T,,,80,69,74,0,,,,,,,1,,,,,
22502,1944-11-16,0.254,,26.66666667,20,23.33333333,0,1,44,11,16,0.01,,,80,68,74,0,,,,,,,1,,,,,
22502,1944-11-17,T,,25.55555556,20.55555556,23.33333333,0,1,44,11,17,T,,,78,69,74,0,,,,,,,1,,,,,
22502,1944-11-18,0.254,,25.55555556,20,22.77777778,0,1,44,11,18,0.01,,,78,68,73,0,,,,,,,1,,,,,
22502,1944-11-19,T,,26.11111111,18.88888889,22.22222222,0,1,44,11,19,T,,,79,66,72,0,,,,,,,1,,,,,
22502,1944-11-20,T,,26.11111111,20,23.33333333,0,,44,11,20,T,,,79,68,74,0,,,,,,,,,,,,
22502,1944-11-21,T,,26.66666667,20.55555556,23.33333333,0,1,44,11,21,T,,,80,69,74,0,,,,,,,1,,,,,
22502,1944-11-22,0,,28.33333333,20.55555556,24.44444444,0,,44,11,22,0,,,83,69,76,0,,,,,,,,,,,,
22502,1944-11-23,0.508,,28.33333333,19.44444444,23.88888889,0,1,44,11,23,0.02,,,83,67,75,0,,,,,,,1,,,,,
22502,1944-11-24,0,,28.88888889,16.66666667,22.77777778,0,,44,11,24,0,,,84,62,73,0,,,,,,,,,,,,
22502,1944-11-25,0,,28.33333333,16.11111111,22.22222222,0,,44,11,25,0,,,83,61,72,0,,,,,,,,,,,,
22502,1944-11-26,0,,26.66666667,14.44444444,20.55555556,0,,44,11,26,0,,,80,58,69,0,,,,,,,,,,,,
22502,1944-11-27,T,,27.22222222,21.11111111,24.44444444,0,1,44,11,27,T,,,81,70,76,0,,,,,,,1,,,,,
22502,1944-11-28,0.254,,26.66666667,18.33333333,22.22222222,0,1,44,11,28,0.01,,,80,65,72,0,,,,,,,1,,,,,
22502,1944-11-29,T,,26.11111111,20,23.33333333,0,1,44,11,29,T,,,79,68,74,0,,,,,,,1,,,,,
22502,1944-11-30,T,,26.11111111,18.88888889,22.22222222,0,,44,11,30,T,,,79,66,72,0,,,,,,,,,,,,
22502,1944-12-01,1.016,,25.55555556,19.44444444,22.22222222,0,1,44,12,1,0.04,,,78,67,72,0,,,,,,,1,,,,,
22502,1944-12-02,0.254,,25.55555556,20.55555556,23.33333333,0,1,44,12,2,0.01,,,78,69,74,0,,,,,,,1,,,,,
22502,1944-12-03,0,,27.22222222,20.55555556,23.88888889,0,,44,12,3,0,,,81,69,75,0,,,,,,,,,,,,
22502,1944-12-04,0,,27.22222222,18.33333333,22.77777778,0,,44,12,4,0,,,81,65,73,0,,,,,,,,,,,,
22502,1944-12-05,1.27,,26.11111111,18.88888889,22.22222222,0,1,44,12,5,0.05,,,79,66,72,0,,,,,,,1,,,,,
22502,1944-12-06,6.604,,23.88888889,18.33333333,21.11111111,0,1,44,12,6,0.26,,,75,65,70,0,,,,,,,1,,,,,
22502,1944-12-07,11.176,,23.88888889,18.33333333,21.11111111,0,1,44,12,7,0.44,,,75,65,70,0,,,,,,,1,,,,,
22502,1944-12-08,1.778,,24.44444444,18.88888889,21.66666667,0,1,44,12,8,0.07,,,76,66,71,0,,,,,,,1,,,,,
22502,1944-12-09,0,,25.55555556,17.77777778,21.66666667,0,,44,12,9,0,,,78,64,71,0,,,,,,,,,,,,
22502,1944-12-10,0,,24.44444444,14.44444444,19.44444444,0,,44,12,10,0,,,76,58,67,0,,,,,,,,,,,,
22502,1944-12-11,2.794,,24.44444444,17.77777778,21.11111111,0,1,44,12,11,0.11,,,76,64,70,0,,,,,,,1,,,,,
22502,1944-12-12,0,,25.55555556,18.88888889,22.22222222,0,,44,12,12,0,,,78,66,72,0,,,,,,,,,,,,
22502,1944-12-13,0,,24.44444444,18.88888889,21.66666667,0,,44,12,13,0,,,76,66,71,0,,,,,,,,,,,,
22502,1944-12-14,0,,25,20,22.22222222,0,,44,12,14,0,,,77,68,72,0,,,,,,,,,,,,
22502,1944-12-15,2.032,,23.88888889,18.33333333,21.11111111,0,1,44,12,15,0.08,,,75,65,70,0,,,,,,,1,,,,,
22502,1944-12-16,0,,23.88888889,18.33333333,21.11111111,0,1,44,12,16,0,,,75,65,70,0,,,,,,,1,,,,,
22502,1944-12-17,0.254,,23.88888889,17.77777778,21.11111111,0,1,44,12,17,0.01,,,75,64,70,0,,,,,,,1,,,,,
22502,1944-12-18,0.254,,23.88888889,17.77777778,21.11111111,0,1,44,12,18,0.01,,,75,64,70,0,,,,,,,1,,,,,
22502,1944-12-19,2.794,,25,18.33333333,21.66666667,0,1,44,12,19,0.11,,,77,65,71,0,,,,,,,1,,,,,
22502,1944-12-20,3.048,,22.77777778,17.22222222,20,0,1,44,12,20,0.12,,,73,63,68,0,,,,,,,1,,,,,
22502,1944-12-21,0,,23.88888889,18.88888889,21.11111111,0,,44,12,21,0,,,75,66,70,0,,,,,,,,,,,,
22502,1944-12-22,0,,25.55555556,18.88888889,22.22222222,0,,44,12,22,0,,,78,66,72,0,,,,,,,,,,,,
22502,1944-12-23,0,,25,18.88888889,22.22222222,0,,44,12,23,0,,,77,66,72,0,,,,,,,,,,,,
22502,1944-12-24,T,,26.11111111,20,23.33333333,0,1,44,12,24,T,,,79,68,74,0,,,,,,,1,,,,,
22502,1944-12-25,7.62,,27.77777778,18.33333333,23.33333333,0,1,44,12,25,0.3,,,82,65,74,0,,,,,,,1,,,,,
22502,1944-12-26,17.526,,23.33333333,18.88888889,21.11111111,0,1,44,12,26,0.69,,,74,66,70,0,,,,,,,1,,,,,
22502,1944-12-27,T,,22.77777778,19.44444444,21.11111111,0,1,44,12,27,T,,,73,67,70,0,,,,,,,1,,,,,
22502,1944-12-28,0.254,,24.44444444,18.88888889,21.66666667,0,1,44,12,28,0.01,,,76,66,71,0,,,,,,,1,,,,,
22502,1944-12-29,0,,26.66666667,16.66666667,21.66666667,0,,44,12,29,0,,,80,62,71,0,,,,,,,,,,,,
22502,1944-12-30,0,,26.66666667,16.66666667,21.66666667,0,,44,12,30,0,,,80,62,71,0,,,,,,,,,,,,
22502,1944-12-31,0,,27.77777778,15,21.11111111,0,,44,12,31,0,,,82,59,70,0,,,,,,,,,,,,
22502,1945-01-01,0,,27.77777778,15,21.11111111,0,,45,1,1,0,,,82,59,70,0,,,,,,,,,,,,
22502,1945-01-02,0,,25.55555556,14.44444444,20,0,,45,1,2,0,,,78,58,68,0,,,,,,,,,,,,
22502,1945-01-03,0,,26.11111111,14.44444444,20,0,,45,1,3,0,,,79,58,68,0,,,,,,,,,,,,
22502,1945-01-04,0,,27.22222222,15,21.11111111,0,,45,1,4,0,,,81,59,70,0,,,,,,,,,,,,
22502,1945-01-05,0,,27.77777778,16.11111111,22.22222222,0,,45,1,5,0,,,82,61,72,0,,,,,,,,,,,,
22502,1945-01-06,7.112,,26.66666667,18.88888889,22.77777778,0,1,45,1,6,0.28,,,80,66,73,0,,,,,,,1,,,,,
22502,1945-01-07,0,,25.55555556,16.11111111,21.11111111,0,,45,1,7,0,,,78,61,70,0,,,,,,,,,,,,
22502,1945-01-08,0,,25,15.55555556,20,0,,45,1,8,0,,,77,60,68,0,,,,,,,,,,,,
22502,1945-01-09,0,,26.66666667,15.55555556,21.11111111,0,,45,1,9,0,,,80,60,70,0,,,,,,,,,,,,
22502,1945-01-10,0,,27.77777778,15.55555556,21.66666667,0,,45,1,10,0,,,82,60,71,0,,,,,,,,,,,,
22502,1945-01-11,0,,26.66666667,16.11111111,21.11111111,0,,45,1,11,0,,,80,61,70,0,,,,,,,,,,,,
22502,1945-01-12,0,,28.33333333,17.22222222,22.77777778,0,,45,1,12,0,,,83,63,73,0,,,,,,,,,,,,
22502,1945-01-13,0,,26.66666667,16.66666667,21.66666667,0,,45,1,13,0,,,80,62,71,0,,,,,,,,,,,,
22502,1945-01-14,T,,26.11111111,18.33333333,22.22222222,0,1,45,1,14,T,,,79,65,72,0,,,,,,,1,,,,,
22502,1945-01-15,0,,27.22222222,15,21.11111111,0,,45,1,15,0,,,81,59,70,0,,,,,,,,,,,,
22502,1945-01-16,0.254,,27.22222222,15.55555556,21.11111111,0,1,45,1,16,0.01,,,81,60,70,0,,,,,,,1,,,,,
22502,1945-01-17,0,,26.66666667,17.22222222,22.22222222,0,,45,1,17,0,,,80,63,72,0,,,,,,,,,,,,
22502,1945-01-18,0,,27.77777778,17.77777778,22.77777778,0,,45,1,18,0,,,82,64,73,0,,,,,,,,,,,,
22502,1945-01-19,0,,27.22222222,16.11111111,21.66666667,0,,45,1,19,0,,,81,61,71,0,,,,,,,,,,,,
22502,1945-01-20,T,,26.11111111,16.11111111,21.11111111,0,1,45,1,20,T,,,79,61,70,0,,,,,,,1,,,,,
22502,1945-01-21,0.508,,27.22222222,16.66666667,22.22222222,0,1,45,1,21,0.02,,,81,62,72,0,,,,,,,1,,,,,
22502,1945-01-22,T,,23.88888889,18.33333333,21.11111111,0,1,45,1,22,T,,,75,65,70,0,,,,,,,1,,,,,
22502,1945-01-23,0,,25.55555556,15,20,0,,45,1,23,0,,,78,59,68,0,,,,,,,,,,,,
22502,1945-01-24,0,,26.66666667,13.33333333,20,0,,45,1,24,0,,,80,56,68,0,,,,,,,,,,,,
22502,1945-01-25,0,,28.33333333,15,21.66666667,0,,45,1,25,0,,,83,59,71,0,,,,,,,,,,,,
22502,1945-01-26,0,,27.22222222,15,21.11111111,0,,45,1,26,0,,,81,59,70,0,,,,,,,,,,,,
22502,1945-01-27,0,,27.22222222,14.44444444,21.11111111,0,,45,1,27,0,,,81,58,70,0,,,,,,,,,,,,
22502,1945-01-28,0,,26.11111111,15.55555556,21.11111111,0,,45,1,28,0,,,79,60,70,0,,,,,,,,,,,,
22502,1945-01-29,T,,25,17.77777778,21.11111111,0,1,45,1,29,T,,,77,64,70,0,,,,,,,1,,,,,
22502,1945-01-30,2.286,,25.55555556,18.33333333,22.22222222,0,1,45,1,30,0.09,,,78,65,72,0,,,,,,,1,,,,,
22502,1945-01-31,1.27,,26.11111111,16.66666667,21.11111111,0,1,45,1,31,0.05,,,79,62,70,0,,,,,,,1,,,,,
22502,1945-02-01,0,,28.33333333,15,21.66666667,0,,45,2,1,0,,,83,59,71,0,,,,,,,,,,,,
22502,1945-02-02,0,,27.22222222,15,21.11111111,0,,45,2,2,0,,,81,59,70,0,,,,,,,,,,,,
22502,1945-02-03,0,,27.22222222,13.88888889,20.55555556,0,,45,2,3,0,,,81,57,69,0,,,,,,,,,,,,
22502,1945-02-04,3.556,,26.66666667,13.33333333,20,0,1,45,2,4,0.14,,,80,56,68,0,,,,,,,1,,,,,
22502,1945-02-05,2.032,,23.88888889,19.44444444,21.66666667,0,1,45,2,5,0.08,,,75,67,71,0,,,,,,,1,,,,,
22502,1945-02-06,0,,25.55555556,21.11111111,23.33333333,0,1,45,2,6,0,,,78,70,74,0,,,,,,,1,,,,,
22502,1945-02-07,0,,26.11111111,21.11111111,23.33333333,0,,45,2,7,0,,,79,70,74,0,,,,,,,,,,,,
22502,1945-02-08,T,,27.22222222,19.44444444,23.33333333,0,1,45,2,8,T,,,81,67,74,0,,,,,,,1,,,,,
22502,1945-02-09,0,,27.77777778,18.88888889,23.33333333,0,,45,2,9,0,,,82,66,74,0,,,,,,,,,,,,
22502,1945-02-10,0,,26.66666667,17.77777778,22.22222222,0,,45,2,10,0,,,80,64,72,0,,,,,,,,,,,,
22502,1945-02-11,0,,27.77777778,16.11111111,22.22222222,0,,45,2,11,0,,,82,61,72,0,,,,,,,,,,,,
22502,1945-02-12,0,,27.22222222,15,21.11111111,0,,45,2,12,0,,,81,59,70,0,,,,,,,,,,,,
22502,1945-02-13,T,,26.11111111,18.33333333,22.22222222,0,,45,2,13,T,,,79,65,72,0,,,,,,,,,,,,
22502,1945-02-14,T,,26.11111111,19.44444444,22.77777778,0,1,45,2,14,T,,,79,67,73,0,,,,,,,1,,,,,
22502,1945-02-15,0.508,,25,16.66666667,21.11111111,0,1,45,2,15,0.02,,,77,62,70,0,,,,,,,1,,,,,
22502,1945-02-16,1.778,,25.55555556,15,20,0,1,45,2,16,0.07,,,78,59,68,0,,,,,,,1,,,,,
22502,1945-02-17,2.286,,25.55555556,17.77777778,21.66666667,0,1,45,2,17,0.09,,,78,64,71,0,,,,,,,1,,,,,
22502,1945-02-18,0,,25.55555556,18.33333333,22.22222222,0,,45,2,18,0,,,78,65,72,0,,,,,,,,,,,,
22502,1945-02-19,0,,28.33333333,16.66666667,22.22222222,0,,45,2,19,0,,,83,62,72,0,,,,,,,,,,,,
22502,1945-02-20,0,,26.66666667,19.44444444,23.33333333,0,,45,2,20,0,,,80,67,74,0,,,,,,,,,,,,
22502,1945-02-21,T,,26.66666667,17.77777778,22.22222222,0,1,45,2,21,T,,,80,64,72,0,,,,,,,1,,,,,
22502,1945-02-22,0,,26.66666667,19.44444444,23.33333333,0,,45,2,22,0,,,80,67,74,0,,,,,,,,,,,,
22502,1945-02-23,0,,27.22222222,19.44444444,23.33333333,0,,45,2,23,0,,,81,67,74,0,,,,,,,,,,,,
22502,1945-02-24,T,,26.66666667,20,23.33333333,0,1,45,2,24,T,,,80,68,74,0,,,,,,,1,,,,,
22502,1945-02-25,T,,26.11111111,19.44444444,22.77777778,0,1,45,2,25,T,,,79,67,73,0,,,,,,,1,,,,,
22502,1945-02-26,T,,26.66666667,19.44444444,23.33333333,0,1,45,2,26,T,,,80,67,74,0,,,,,,,1,,,,,
22502,1945-02-27,T,,26.66666667,20,23.33333333,0,1,45,2,27,T,,,80,68,74,0,,,,,,,1,,,,,
22502,1945-02-28,0,,26.66666667,16.11111111,21.11111111,0,,45,2,28,0,,,80,61,70,0,,,,,,,,,,,,
22502,1945-03-01,0,,28.33333333,16.66666667,22.22222222,0,,45,3,1,0,,,83,62,72,0,,,,,,,,,,,,
22502,1945-03-02,T,,26.11111111,19.44444444,22.77777778,0,,45,3,2,T,,,79,67,73,0,,,,,,,,,,,,
22502,1945-03-03,T,,26.11111111,18.88888889,22.22222222,0,1,45,3,3,T,,,79,66,72,0,,,,,,,1,,,,,
22502,1945-03-04,T,,26.11111111,17.77777778,22.22222222,0,1,45,3,4,T,,,79,64,72,0,,,,,,,1,,,,,
22502,1945-03-05,T,,26.66666667,17.77777778,22.22222222,0,1,45,3,5,T,,,80,64,72,0,,,,,,,1,,,,,
22502,1945-03-06,0,,26.11111111,19.44444444,22.77777778,0,,45,3,6,0,,,79,67,73,0,,,,,,,,,,,,
22502,1945-03-07,0,,25.55555556,17.77777778,21.66666667,0,,45,3,7,0,,,78,64,71,0,,,,,,,,,,,,
22502,1945-03-08,0,,25.55555556,18.88888889,22.22222222,0,,45,3,8,0,,,78,66,72,0,,,,,,,,,,,,
22502,1945-03-09,0,,26.66666667,19.44444444,23.33333333,0,,45,3,9,0,,,80,67,74,0,,,,,,,,,,,,
22502,1945-03-10,0,,26.66666667,19.44444444,23.33333333,0,,45,3,10,0,,,80,67,74,0,,,,,,,,,,,,
22502,1945-03-11,T,,26.11111111,18.88888889,22.22222222,0,1,45,3,11,T,,,79,66,72,0,,,,,,,1,,,,,
22502,1945-03-12,0.508,,26.66666667,18.88888889,22.77777778,0,1,45,3,12,0.02,,,80,66,73,0,,,,,,,1,,,,,
22502,1945-03-13,1.016,,25,18.33333333,21.66666667,0,1,45,3,13,0.04,,,77,65,71,0,,,,,,,1,,,,,
22502,1945-03-14,0,,27.22222222,19.44444444,23.33333333,0,,45,3,14,0,,,81,67,74,0,,,,,,,,,,,,
22502,1945-03-15,0,,25.55555556,19.44444444,22.22222222,0,,45,3,15,0,,,78,67,72,0,,,,,,,,,,,,
22502,1945-03-16,13.97,,23.33333333,19.44444444,21.11111111,0,1,45,3,16,0.55,,,74,67,70,0,,,,,,,1,,,,,
22502,1945-03-17,0,,25.55555556,20,22.77777778,0,,45,3,17,0,,,78,68,73,0,,,,,,,,,,,,
22502,1945-03-18,0,,26.66666667,20,23.33333333,0,,45,3,18,0,,,80,68,74,0,,,,,,,,,,,,
22502,1945-03-19,T,,26.66666667,18.88888889,22.77777778,0,1,45,3,19,T,,,80,66,73,0,,,,,,,1,,,,,
